url,1_money,1_num,2_money,2_num,3_money,3_num,real_get_money,expected_money,real_time,whole_time,comment_num,share_num,video,image
http://www.zhongchou.cn/deal-show/id-16786,119,143,269,8,269,3,"50,945","50,000",0,0,28,10,0,1
http://www.zhongchou.cn/deal-show/id-14924,28,417,75,11,126,8,"13,509","8,000",0,0,62,16,0,1
http://www.zhongchou.cn/deal-show/id-15569,45,97,88,54,188,12,"25,826","20,000",0,0,54,17,0,1
http://www.zhongchou.cn/deal-show/id-72433,28,155,50,24,71,3,"6,681","6,000",0,0,12,6,0,1
http://www.zhongchou.cn/deal-show/id-39022,1,108,79,20,199,40,"14,133","10,000",0,0,26,23,0,1
http://www.zhongchou.cn/deal-show/id-55156,29,77,59,19,99,15,"15,765","10,000",0,0,8,9,0,1
http://www.zhongchou.cn/deal-show/id-26986,1,29,19,27,39,83,"3,779","1,000",0,0,56,1,0,1
http://www.zhongchou.cn/deal-show/id-20449,50,32,200,5,220,10,"50,600","50,000",0,0,21,23,1,1
http://www.zhongchou.cn/deal-show/id-15192,25,7,70,2,200,13,"31,535","30,000",0,0,85,4,1,1
http://www.zhongchou.cn/deal-show/id-19872,58,26,98,9,248,7,"81,670","80,000",0,0,11,2,0,1
http://www.zhongchou.cn/deal-show/id-65284,30,11,50,0,100,22,"30,582","30,000",0,0,6,52,0,1
http://www.zhongchou.cn/deal-show/id-7454,39,24,99,47,159,88,"105,318","100,000",0,0,68,50,0,1
http://www.zhongchou.cn/deal-show/id-21161,1,149,39,7,128,4,"34,076","20,000",0,0,3,0,0,1
http://www.zhongchou.cn/deal-show/id-54556,36,38,96,15,596,5,"20,631","8,600",0,0,4,8,0,1
http://www.zhongchou.cn/deal-show/id-10008,30,228,55,66,260,17,"24,490","10,000",0,0,56,293,0,1
http://www.zhongchou.cn/deal-show/id-13803,3,13,49,47,79,18,"20,622","20,000",0,0,45,12,1,1
http://www.zhongchou.cn/deal-show/id-15730,100,69,200,23,500,25,"31,000","30,000",0,0,39,23,0,1
http://www.zhongchou.cn/deal-show/id-54736,30,0,100,0,"1,000",4,"142,000","60,000",0,0,1,0,0,1
http://www.zhongchou.cn/deal-show/id-1939,0,29,1,119,10,119,"85,209","50,000",0,0,142,77,0,1
http://www.zhongchou.cn/deal-show/id-21652,60,12,200,7,500,2,"50,361","50,000",0,0,20,27,0,1
http://www.zhongchou.cn/deal-show/id-18264,30,29,59,5,84,11,"100,449","100,000",0,0,7,9,1,1
http://www.zhongchou.cn/deal-show/id-16197,29,61,59,16,199,19,"23,988","20,000",0,0,42,11,0,1
http://www.zhongchou.cn/deal-show/id-15719,48,99,98,13,198,5,"17,206","15,000",0,0,84,30,1,1
http://www.zhongchou.cn/deal-show/id-14186,68,178,128,5,"1,999",10,"32,734","25,000",0,0,28,5,0,1
http://www.zhongchou.cn/deal-show/id-20960,10,3,58,27,218,12,"52,970","50,000",0,0,17,0,0,1
http://www.zhongchou.cn/deal-show/id-9983,39,74,79,87,195,2,"54,759","50,000",0,0,49,51,0,1
http://www.zhongchou.cn/deal-show/id-38446,1,7,8,154,12,25,"8,081","8,000",0,0,5,5,0,1
http://www.zhongchou.cn/deal-show/id-14613,35,62,70,24,200,14,"30,150","30,000",0,0,21,13,0,1
http://www.zhongchou.cn/deal-show/id-21907,25,10,68,18,158,6,"11,874","5,000",0,0,12,12,0,1
http://www.zhongchou.cn/deal-show/id-49741,100,24,"1,000",5,"5,000",0,"20,100","20,000",0,0,7,4,1,1
http://www.zhongchou.cn/deal-show/id-7272,5,124,50,8,100,14,"31,020","30,000",0,0,61,101,0,1
http://www.zhongchou.cn/deal-show/id-9178,10,168,25,113,300,35,"30,015","30,000",0,0,11,10,0,1
http://www.zhongchou.cn/deal-show/id-10912,20,70,39,68,99,11,"11,470","10,000",0,0,102,15,1,1
http://www.zhongchou.cn/deal-show/id-7648,5,48,38,87,108,8,"23,810","22,800",0,0,72,28,0,1
http://www.zhongchou.cn/deal-show/id-15144,35,26,100,8,200,12,"20,210","20,000",0,0,69,29,0,1
http://www.zhongchou.cn/deal-show/id-38956,350,34,700,4,"1,050",5,"22,950","20,000",0,0,2,2,0,1
http://www.zhongchou.cn/deal-show/id-16733,59,24,199,7,459,1,"32,906","30,000",0,0,23,4,1,1
http://www.zhongchou.cn/deal-show/id-4076,1,61,18,6,19,6,"23,993","20,000",0,0,311,121,0,1
http://www.zhongchou.cn/deal-show/id-18165,25,77,50,12,150,5,"4,475","3,000",0,0,42,5,0,1
http://www.zhongchou.cn/deal-show/id-18445,1,8,19,19,100,53,"20,669","20,000",0,0,8,6,1,1
http://www.zhongchou.cn/deal-show/id-10034,100,191,200,15,"1,000",2,"24,100","20,000",0,0,47,7,0,1
http://www.zhongchou.cn/deal-show/id-8151,60,66,110,19,110,0,"88,090","50,000",0,0,15,11,0,1
http://www.zhongchou.cn/deal-show/id-13368,28,13,32,11,68,4,"22,878","20,000",0,0,59,4,0,1
http://www.zhongchou.cn/deal-show/id-35716,6,14,66,5,106,35,"10,310","10,000",0,0,3,1,1,1
http://www.zhongchou.cn/deal-show/id-35857,1,23,40,19,100,9,"5,183","5,000",0,0,14,11,0,1
http://www.zhongchou.cn/deal-show/id-14387,20,83,50,5,300,1,"10,510","10,000",0,0,43,10,0,1
http://www.zhongchou.cn/deal-show/id-4683,1,71,30,150,60,12,"21,491","20,000",0,0,129,22,1,1
http://www.zhongchou.cn/deal-show/id-9282,35,20,"1,000",9,"2,000",11,"150,900","150,000",0,0,6,2,0,1
http://www.zhongchou.cn/deal-show/id-14874,28,14,48,11,68,8,"35,016","35,000",0,0,7,4,1,1
http://www.zhongchou.cn/deal-show/id-969,38,423,76,450,76,0,"52,662","50,000",0,0,224,146,0,1
http://www.zhongchou.cn/deal-show/id-14965,38,48,68,17,"6,888",1,"11,244","8,888",0,0,29,15,1,1
http://www.zhongchou.cn/deal-show/id-5969,1,25,30,50,50,13,"82,675","80,000",0,0,59,11,0,1
http://www.zhongchou.cn/deal-show/id-21679,12,5,48,12,108,17,"11,892","10,000",0,0,6,5,0,1
http://www.zhongchou.cn/deal-show/id-21402,20,7,55,1,99,58,"5,937","5,000",0,0,36,6,1,1
http://www.zhongchou.cn/deal-show/id-14486,10,1,80,58,150,23,"10,800","10,000",0,0,15,5,0,1
http://www.zhongchou.cn/deal-show/id-13396,59,21,69,14,99,3,"6,773","5,000",0,0,56,12,1,1
http://www.zhongchou.cn/deal-show/id-11951,35,31,150,12,350,3,"27,435","20,000",0,0,48,15,0,1
http://www.zhongchou.cn/deal-show/id-12426,50,255,50,0,0,0,"12,750","10,000",0,0,35,5,0,1
http://www.zhongchou.cn/deal-show/id-30859,1,15,39,3,76,10,"8,013","6,000",0,0,2,0,0,1
http://www.zhongchou.cn/deal-show/id-18722,3,25,10,51,28,16,"3,053","3,000",0,0,36,137,0,1
http://www.zhongchou.cn/deal-show/id-15734,100,15,300,2,500,4,"21,100","10,000",0,0,23,1,0,1
http://www.zhongchou.cn/deal-show/id-40501,25,80,25,0,0,0,752,500,0,0,39,1,0,1
http://www.zhongchou.cn/deal-show/id-17179,9,9,29,6,59,10,"6,316","5,000",0,0,21,2,1,1
http://www.zhongchou.cn/deal-show/id-36922,49,22,90,1,400,4,"5,568","1,000",0,0,2,6,0,1
http://www.zhongchou.cn/deal-show/id-20946,18,7,69,4,99,3,"21,183","20,000",0,0,6,9,0,1
http://www.zhongchou.cn/deal-show/id-11274,10,22,30,23,60,4,"20,850","20,000",0,0,17,4,0,1
http://www.zhongchou.cn/deal-show/id-18108,100,38,500,5,"3,000",5,"21,300","20,000",0,0,4,13,1,1
http://www.zhongchou.cn/deal-show/id-12293,30,25,60,7,90,38,"18,090","18,000",0,0,17,3,0,1
http://www.zhongchou.cn/deal-show/id-11108,50,10,100,12,500,5,"80,200","80,000",0,0,10,4,0,1
http://www.zhongchou.cn/deal-show/id-62467,25,50,25,0,0,0,780,500,0,0,25,0,0,1
http://www.zhongchou.cn/deal-show/id-21843,23,2,65,1,165,0,"10,476","10,000",0,0,9,3,0,1
http://www.zhongchou.cn/deal-show/id-17267,1,16,1,9,400,1,"20,425","20,000",0,0,18,2,0,1
http://www.zhongchou.cn/deal-show/id-73954,1,9,6,2,32,4,"1,001","1,000",0,0,16,18,1,1
http://www.zhongchou.cn/deal-show/id-12213,45,87,85,13,200,2,"6,920","5,000",0,0,9,3,0,1
http://www.zhongchou.cn/deal-show/id-47527,38,6,68,0,78,1,"9,334","8,000",0,0,6,1,0,1
http://www.zhongchou.cn/deal-show/id-47302,58,11,"1,888",5,"8,888",0,"10,078","10,000",0,0,3,6,0,1
http://www.zhongchou.cn/deal-show/id-21471,1,2,10,16,38,6,"3,928","3,000",0,0,10,4,0,1
http://www.zhongchou.cn/deal-show/id-14933,28,92,75,4,126,49,"9,050","8,000",0,0,4,1,0,1
http://www.zhongchou.cn/deal-show/id-16660,28,6,30,9,130,7,"8,068","8,000",0,0,14,0,0,1
http://www.zhongchou.cn/deal-show/id-14376,30,7,148,16,388,7,"8,774","5,000",0,0,34,4,0,1
http://www.zhongchou.cn/deal-show/id-35122,2,10,29,4,199,1,"12,211","10,000",0,0,7,15,0,1
http://www.zhongchou.cn/deal-show/id-12106,49,54,400,0,"1,000",1,"3,646","1,000",0,0,83,8,0,1
http://www.zhongchou.cn/deal-show/id-11534,48,26,138,6,500,2,"30,276","30,000",0,0,14,10,0,1
http://www.zhongchou.cn/deal-show/id-15925,100,38,320,5,980,1,"18,020","10,000",0,0,7,2,0,1
http://www.zhongchou.cn/deal-show/id-18174,1,8,42,16,100,0,"11,180","10,000",0,0,14,0,1,1
http://www.zhongchou.cn/deal-show/id-9691,5,4,36,0,39,2,"5,304","1,500",0,0,43,6,1,1
http://www.zhongchou.cn/deal-show/id-9222,30,49,70,7,150,12,"11,260","10,000",0,0,55,35,1,1
http://www.zhongchou.cn/deal-show/id-5102,100,12,240,56,450,11,"43,590","20,000",0,0,16,10,0,1
http://www.zhongchou.cn/deal-show/id-15862,5,7,50,8,200,3,"29,035","28,800",0,0,4,2,0,1
http://www.zhongchou.cn/deal-show/id-18853,32,28,45,6,55,9,"5,150","5,000",0,0,3,18,0,1
http://www.zhongchou.cn/deal-show/id-16659,45,37,95,5,295,1,"5,435","5,000",0,0,20,11,1,1
http://www.zhongchou.cn/deal-show/id-2837,58,7,88,9,198,45,"30,108","30,000",0,0,10,19,0,1
http://www.zhongchou.cn/deal-show/id-16738,50,18,150,4,300,0,"7,000","6,000",0,0,7,3,0,1
http://www.zhongchou.cn/deal-show/id-2708,38,44,118,6,228,138,"88,564","80,000",0,0,10,8,0,1
http://www.zhongchou.cn/deal-show/id-10621,49,58,400,12,"3,000",0,"7,642","1,000",0,0,30,9,0,1
http://www.zhongchou.cn/deal-show/id-19221,16,2,88,4,148,0,"3,936","3,000",0,0,17,7,0,1
http://www.zhongchou.cn/deal-show/id-13146,25,14,99,59,149,23,"10,016","10,000",0,0,4,5,0,1
http://www.zhongchou.cn/deal-show/id-15005,45,33,108,5,138,2,"3,141","1,800",0,0,33,37,0,1
http://www.zhongchou.cn/deal-show/id-32014,10,4,59,12,65,3,"5,041","5,000",0,0,2,14,0,1
http://www.zhongchou.cn/deal-show/id-21031,28,1,28,1,48,1,"3,732","3,000",0,0,27,0,0,1
http://www.zhongchou.cn/deal-show/id-44095,38,6,68,2,98,5,"1,484","1,000",0,0,13,5,0,1
http://www.zhongchou.cn/deal-show/id-5542,1,18,100,88,"1,000",2,"10,818","1,000",0,0,25,21,0,1
http://www.zhongchou.cn/deal-show/id-3020,15,6,25,1,35,26,"53,025","50,000",0,0,14,9,0,1
http://www.zhongchou.cn/deal-show/id-8159,100,20,180,2,280,5,"50,610","50,000",0,0,12,3,0,1
http://www.zhongchou.cn/deal-show/id-9268,38,42,88,9,158,8,"12,736","10,000",0,0,20,19,0,1
http://www.zhongchou.cn/deal-show/id-1070,1,199,50,49,68,106,"35,357","50,000",0,0,42,6,0,1
http://www.zhongchou.cn/deal-show/id-13054,60,19,100,4,200,4,"5,740","5,000",0,0,17,0,0,1
http://www.zhongchou.cn/deal-show/id-15045,100,10,500,2,"1,000",8,"25,000","25,000",0,0,1,4,0,1
http://www.zhongchou.cn/deal-show/id-10555,38,10,60,4,100,6,"20,120","20,000",0,0,10,6,0,1
http://www.zhongchou.cn/deal-show/id-11612,30,25,300,12,600,9,"9,750","9,000",0,0,8,3,0,1
http://www.zhongchou.cn/deal-show/id-20164,49,29,90,0,400,1,"1,821","1,000",0,0,3,2,0,1
http://www.zhongchou.cn/deal-show/id-1645,48,178,100,5,360,30,"21,284","10,000",0,0,22,15,0,1
http://www.zhongchou.cn/deal-show/id-8102,59,8,169,8,369,21,"20,053","20,000",0,0,17,13,0,1
http://www.zhongchou.cn/deal-show/id-3591,37,26,47,17,62,18,"30,657","30,000",0,0,19,144,1,1
http://www.zhongchou.cn/deal-show/id-485,30,107,50,26,60,49,"107,220","100,000",0,0,130,14,0,1
http://www.zhongchou.cn/deal-show/id-2313,105,80,158,77,208,50,"30,966","30,000",0,0,9,17,1,1
http://www.zhongchou.cn/deal-show/id-6261,5,4,18,56,100,1,"11,327","10,000",0,0,20,15,0,1
http://www.zhongchou.cn/deal-show/id-3543,1,1007,1,0,0,0,"1,007","1,000",0,0,4,16,0,1
http://www.zhongchou.cn/deal-show/id-5178,1,6,50,56,100,14,"31,706","30,000",0,0,7,22,0,1
http://www.zhongchou.cn/deal-show/id-3393,50,46,100,7,200,4,"23,130","20,000",0,0,21,20,0,1
http://www.zhongchou.cn/deal-show/id-10121,1,24,6,32,40,27,"1,296","1,000",0,0,35,1,0,1
http://www.zhongchou.cn/deal-show/id-18659,50,2,100,3,200,8,"5,000","3,888",0,0,21,22,0,1
http://www.zhongchou.cn/deal-show/id-2705,29,81,49,26,69,10,"21,166","20,000",0,0,5,15,0,1
http://www.zhongchou.cn/deal-show/id-1413,100,11,200,18,500,22,"53,700","50,000",0,0,12,22,0,1
http://www.zhongchou.cn/deal-show/id-16964,45,3,55,2,90,4,"2,435","2,000",0,0,3,16,0,1
http://www.zhongchou.cn/deal-show/id-1523,50,5,100,17,500,24,"35,950","35,000",0,0,13,54,1,1
http://www.zhongchou.cn/deal-show/id-16778,49,26,90,0,400,1,"1,674","1,000",0,0,10,0,0,1
http://www.zhongchou.cn/deal-show/id-32227,50,1,200,6,800,1,"2,050","2,000",0,0,2,2,0,1
http://www.zhongchou.cn/deal-show/id-9681,1,4,15,13,49,4,"2,078","2,000",0,0,23,16,1,1
http://www.zhongchou.cn/deal-show/id-32197,50,1,200,6,800,1,"2,050","2,000",0,0,3,0,0,1
http://www.zhongchou.cn/deal-show/id-6342,25,26,100,2,500,5,"3,350","3,000",0,0,43,6,0,1
http://www.zhongchou.cn/deal-show/id-16129,39,4,99,0,199,10,"2,146","2,000",0,0,8,9,0,1
http://www.zhongchou.cn/deal-show/id-3650,45,17,90,4,200,3,"23,525","20,000",0,0,8,14,1,1
http://www.zhongchou.cn/deal-show/id-4954,1,6,50,4,120,0,"21,506","20,000",0,0,9,4,0,1
http://www.zhongchou.cn/deal-show/id-32233,50,0,200,2,800,2,"2,000","2,000",0,0,2,0,0,1
http://www.zhongchou.cn/deal-show/id-10560,42,2,78,1,378,4,"10,674","10,000",0,0,3,10,0,1
http://www.zhongchou.cn/deal-show/id-1640,9,24,59,8,99,12,"10,863","10,000",0,0,44,87,1,1
http://www.zhongchou.cn/deal-show/id-5956,10,5,50,5,100,7,"20,000","20,000",0,0,5,6,0,1
http://www.zhongchou.cn/deal-show/id-15895,40,20,40,0,0,0,800,800,0,0,9,6,1,1
http://www.zhongchou.cn/deal-show/id-13557,49,19,400,1,"3,000",0,"1,331","1,000",0,0,11,1,0,1
http://www.zhongchou.cn/deal-show/id-7556,26,26,399,0,399,3,"2,068","2,000",0,0,8,8,0,1
http://www.zhongchou.cn/deal-show/id-2749,0,9,24,4,52,7,"21,716","19,992",0,0,4,14,0,1
http://www.zhongchou.cn/deal-show/id-2422,50,8,100,1,200,0,"2,610","2,500",0,0,10,23,1,1
http://www.zhongchou.cn/deal-show/id-1837,50,5,100,1,200,1,"3,140","3,000",0,0,10,8,1,1
http://www.zhongchou.cn/deal-show/id-1626,10,5,20,5,50,8,550,500,0,0,3,24,0,1
